Index,Sample,SiteN,Site,Sitecode,Spp,Date,Month,Year,Collector,Element,Value
854,Sarg-47,3,Puerto Morelos,PM,Snat I,24/08/2018,Aug,2018,MG,P,333.97
855,Sarg-47,3,Puerto Morelos,PM,Snat I,24/08/2018,Aug,2018,MG,P,317.63
856,Sarg-47,3,Puerto Morelos,PM,Snat I,24/08/2018,Aug,2018,MG,P,286.73
857,Sarg-47,3,Puerto Morelos,PM,Snat I,24/08/2018,Aug,2018,MG,P,336.54
858,Sarg-47,3,Puerto Morelos,PM,Snat I,24/08/2018,Aug,2018,MG,P,335.75
859,Sarg-48,3,Puerto Morelos,PM,Sflu III,01/10/2018,Oct,2018,MG,P,339.5
860,Sarg-48,3,Puerto Morelos,PM,Sflu III,01/10/2018,Oct,2018,MG,P,312.04
861,Sarg-48,3,Puerto Morelos,PM,Sflu III,01/10/2018,Oct,2018,MG,P,338.65
862,Sarg-48,3,Puerto Morelos,PM,Sflu III,01/10/2018,Oct,2018,MG,P,333.22
863,Sarg-48,3,Puerto Morelos,PM,Sflu III,01/10/2018,Oct,2018,MG,P,332.88
864,Sarg-49,3,Puerto Morelos,PM,Snat I,27/09/2018,Sep,2018,MG,P,306.22
865,Sarg-49,3,Puerto Morelos,PM,Snat I,27/09/2018,Sep,2018,MG,P,292.21
866,Sarg-49,3,Puerto Morelos,PM,Snat I,27/09/2018,Sep,2018,MG,P,297.85
867,Sarg-49,3,Puerto Morelos,PM,Snat I,27/09/2018,Sep,2018,MG,P,286.62
868,Sarg-49,3,Puerto Morelos,PM,Snat I,27/09/2018,Sep,2018,MG,P,302.51
869,Sarg-05,7,Xahuayxol,Xa,Snat I,06/04/2019,Apr,2019,NCT,P,339.08
870,Sarg-05,7,Xahuayxol,Xa,Snat I,06/04/2019,Apr,2019,NCT,P,337.86
871,Sarg-05,7,Xahuayxol,Xa,Snat I,06/04/2019,Apr,2019,NCT,P,368.47
872,Sarg-05,7,Xahuayxol,Xa,Snat I,06/04/2019,Apr,2019,NCT,P,341.21
873,Sarg-05,7,Xahuayxol,Xa,Snat I,06/04/2019,Apr,2019,NCT,P,312.65
874,Sarg-50,2,Blue Waters,BW,Snat I,22/08/2018,Aug,2018,MG,P,330.47
875,Sarg-50,2,Blue Waters,BW,Snat I,22/08/2018,Aug,2018,MG,P,291.01
876,Sarg-50,2,Blue Waters,BW,Snat I,22/08/2018,Aug,2018,MG,P,323.12
877,Sarg-50,2,Blue Waters,BW,Snat I,22/08/2018,Aug,2018,MG,P,341.7
878,Sarg-50,2,Blue Waters,BW,Snat I,22/08/2018,Aug,2018,MG,P,290.55
883,Sarg-51,3,Puerto Morelos,PM,Snat VIII,24/08/2018,Aug,2018,MG,P,299.66
884,Sarg-51,3,Puerto Morelos,PM,Snat VIII,24/08/2018,Aug,2018,MG,P,265.73
885,Sarg-51,3,Puerto Morelos,PM,Snat VIII,24/08/2018,Aug,2018,MG,P,295.44
886,Sarg-51,3,Puerto Morelos,PM,Snat VIII,24/08/2018,Aug,2018,MG,P,288.22
887,Sarg-51,3,Puerto Morelos,PM,Snat VIII,24/08/2018,Aug,2018,MG,P,299.12
888,Sarg-52,3,Puerto Morelos,PM,Sflu III,27/09/2018,Sep,2018,MG,P,350.69
889,Sarg-52,3,Puerto Morelos,PM,Sflu III,27/09/2018,Sep,2018,MG,P,307.16
890,Sarg-52,3,Puerto Morelos,PM,Sflu III,27/09/2018,Sep,2018,MG,P,333.85
891,Sarg-52,3,Puerto Morelos,PM,Sflu III,27/09/2018,Sep,2018,MG,P,336.4
892,Sarg-52,3,Puerto Morelos,PM,Sflu III,27/09/2018,Sep,2018,MG,P,346.52
893,Sarg-53,3,Puerto Morelos,PM,Snat VIII,27/09/2018,Sep,2018,MG,P,300.48
894,Sarg-53,3,Puerto Morelos,PM,Snat VIII,27/09/2018,Sep,2018,MG,P,308.76
895,Sarg-53,3,Puerto Morelos,PM,Snat VIII,27/09/2018,Sep,2018,MG,P,286.19
896,Sarg-53,3,Puerto Morelos,PM,Snat VIII,27/09/2018,Sep,2018,MG,P,299.16
897,Sarg-53,3,Puerto Morelos,PM,Snat VIII,27/09/2018,Sep,2018,MG,P,306.49
898,Sarg-54,3,Puerto Morelos,PM,Sflu III,27/08/2018,Aug,2018,MG,P,308.42
899,Sarg-54,3,Puerto Morelos,PM,Sflu III,27/08/2018,Aug,2018,MG,P,337.25
900,Sarg-54,3,Puerto Morelos,PM,Sflu III,27/08/2018,Aug,2018,MG,P,313.07
901,Sarg-54,3,Puerto Morelos,PM,Sflu III,27/08/2018,Aug,2018,MG,P,329.88
902,Sarg-54,3,Puerto Morelos,PM,Sflu III,27/08/2018,Aug,2018,MG,P,326.83
903,Sarg-55,3,Puerto Morelos,PM,Snat VIII,08/02/2019,Feb,2019,MG,P,367.23
904,Sarg-55,3,Puerto Morelos,PM,Snat VIII,08/02/2019,Feb,2019,MG,P,345.17
905,Sarg-55,3,Puerto Morelos,PM,Snat VIII,08/02/2019,Feb,2019,MG,P,347.19
906,Sarg-55,3,Puerto Morelos,PM,Snat VIII,08/02/2019,Feb,2019,MG,P,350.18
907,Sarg-55,3,Puerto Morelos,PM,Snat VIII,08/02/2019,Feb,2019,MG,P,357.19
912,Sarg-56,3,Puerto Morelos,PM,Sflu III,14/12/2018,Dec,2018,MG,P,414.39
913,Sarg-56,3,Puerto Morelos,PM,Sflu III,14/12/2018,Dec,2018,MG,P,388.47
914,Sarg-56,3,Puerto Morelos,PM,Sflu III,14/12/2018,Dec,2018,MG,P,405.3
915,Sarg-56,3,Puerto Morelos,PM,Sflu III,14/12/2018,Dec,2018,MG,P,389.4
916,Sarg-56,3,Puerto Morelos,PM,Sflu III,14/12/2018,Dec,2018,MG,P,401.37
917,Sarg-57,3,Puerto Morelos,PM,Snat I,14/12/2018,Dec,2018,MG,P,335.79
918,Sarg-57,3,Puerto Morelos,PM,Snat I,14/12/2018,Dec,2018,MG,P,300.35
919,Sarg-57,3,Puerto Morelos,PM,Snat I,14/12/2018,Dec,2018,MG,P,332.97
920,Sarg-57,3,Puerto Morelos,PM,Snat I,14/12/2018,Dec,2018,MG,P,347.65
921,Sarg-57,3,Puerto Morelos,PM,Snat I,14/12/2018,Dec,2018,MG,P,335.78
922,Sarg-58,3,Puerto Morelos,PM,Sflu III,20/02/2019,Feb,2019,MG,P,301.72
923,Sarg-58,3,Puerto Morelos,PM,Sflu III,20/02/2019,Feb,2019,MG,P,298.99
924,Sarg-58,3,Puerto Morelos,PM,Sflu III,20/02/2019,Feb,2019,MG,P,296.98
925,Sarg-58,3,Puerto Morelos,PM,Sflu III,20/02/2019,Feb,2019,MG,P,301.42
926,Sarg-58,3,Puerto Morelos,PM,Sflu III,20/02/2019,Feb,2019,MG,P,294.09
927,Sarg-59,3,Puerto Morelos,PM,Snat I,20/02/2019,Feb,2019,MG,P,343.16
928,Sarg-59,3,Puerto Morelos,PM,Snat I,20/02/2019,Feb,2019,MG,P,276.04
929,Sarg-59,3,Puerto Morelos,PM,Snat I,20/02/2019,Feb,2019,MG,P,317.34
930,Sarg-59,3,Puerto Morelos,PM,Snat I,20/02/2019,Feb,2019,MG,P,316.46
931,Sarg-59,3,Puerto Morelos,PM,Snat I,20/02/2019,Feb,2019,MG,P,334.41
932,Sarg-06,7,Xahuayxol,Xa,Sflu III,02/05/2019,May,2019,NCT,P,342.27
933,Sarg-06,7,Xahuayxol,Xa,Sflu III,02/05/2019,May,2019,NCT,P,348.45
934,Sarg-06,7,Xahuayxol,Xa,Sflu III,02/05/2019,May,2019,NCT,P,334.41
935,Sarg-06,7,Xahuayxol,Xa,Sflu III,02/05/2019,May,2019,NCT,P,355.27
936,Sarg-06,7,Xahuayxol,Xa,Sflu III,02/05/2019,May,2019,NCT,P,368.95
941,Sarg-61,3,Puerto Morelos,PM,Sflu III,27/04/2019,Apr,2019,MG,P,270.71
942,Sarg-61,3,Puerto Morelos,PM,Sflu III,27/04/2019,Apr,2019,MG,P,297.54
943,Sarg-61,3,Puerto Morelos,PM,Sflu III,27/04/2019,Apr,2019,MG,P,299.18
944,Sarg-61,3,Puerto Morelos,PM,Sflu III,27/04/2019,Apr,2019,MG,P,310.35
945,Sarg-61,3,Puerto Morelos,PM,Sflu III,27/04/2019,Apr,2019,MG,P,311.99
946,Sarg-62,4,Cozumel,Co,Sflu III,01/05/2019,May,2019,MG,P,305.2
947,Sarg-62,4,Cozumel,Co,Sflu III,01/05/2019,May,2019,MG,P,315.05
948,Sarg-62,4,Cozumel,Co,Sflu III,01/05/2019,May,2019,MG,P,311.63
949,Sarg-62,4,Cozumel,Co,Sflu III,01/05/2019,May,2019,MG,P,315.48
950,Sarg-62,4,Cozumel,Co,Sflu III,01/05/2019,May,2019,MG,P,301.14
951,Sarg-63,4,Cozumel,Co,Snat VIII,01/05/2019,May,2019,MG,P,286.81
952,Sarg-63,4,Cozumel,Co,Snat VIII,01/05/2019,May,2019,MG,P,294.96
953,Sarg-63,4,Cozumel,Co,Snat VIII,01/05/2019,May,2019,MG,P,286.91
954,Sarg-63,4,Cozumel,Co,Snat VIII,01/05/2019,May,2019,MG,P,281.32
955,Sarg-63,4,Cozumel,Co,Snat VIII,01/05/2019,May,2019,MG,P,292.92
956,Sarg-64,2,RBCM,RBCM,Sflu III,22/08/2018,Aug,2018,MG,P,228.56
957,Sarg-64,2,RBCM,RBCM,Sflu III,22/08/2018,Aug,2018,MG,P,214.81
958,Sarg-64,2,RBCM,RBCM,Sflu III,22/08/2018,Aug,2018,MG,P,235.93
959,Sarg-64,2,RBCM,RBCM,Sflu III,22/08/2018,Aug,2018,MG,P,229.92
960,Sarg-64,2,RBCM,RBCM,Sflu III,22/08/2018,Aug,2018,MG,P,218.99
961,Sarg-66,1,Contoy Is,CI,Sarg sp,17/03/2019,Mar,2019,MG,P,356.02
962,Sarg-66,1,Contoy Is,CI,Sarg sp,17/03/2019,Mar,2019,MG,P,351.75
963,Sarg-66,1,Contoy Is,CI,Sarg sp,17/03/2019,Mar,2019,MG,P,342.69
964,Sarg-66,1,Contoy Is,CI,Sarg sp,17/03/2019,Mar,2019,MG,P,355.08
965,Sarg-66,1,Contoy Is,CI,Sarg sp,17/03/2019,Mar,2019,MG,P,351.17
968,Sarg-67,4,Cozumel,Co,Snat I,01/05/2019,May,2019,MG,P,310.76
969,Sarg-67,4,Cozumel,Co,Snat I,01/05/2019,May,2019,MG,P,304.7
970,Sarg-67,4,Cozumel,Co,Snat I,01/05/2019,May,2019,MG,P,298.62
971,Sarg-67,4,Cozumel,Co,Snat I,01/05/2019,May,2019,MG,P,294.27
972,Sarg-67,4,Cozumel,Co,Snat I,01/05/2019,May,2019,MG,P,312.35
973,Sarg-68,4,Cozumel,Co,Snat VIII,06/12/2018,Dec,2018,MG,P,296.46
974,Sarg-68,4,Cozumel,Co,Snat VIII,06/12/2018,Dec,2018,MG,P,239.75
975,Sarg-68,4,Cozumel,Co,Snat VIII,06/12/2018,Dec,2018,MG,P,272.23
976,Sarg-68,4,Cozumel,Co,Snat VIII,06/12/2018,Dec,2018,MG,P,307.04
977,Sarg-68,4,Cozumel,Co,Snat VIII,06/12/2018,Dec,2018,MG,P,297.59
978,Sarg-69,1,Contoy Is,CI,Sarg sp,18/03/2019,Mar,2019,MG,P,267.06
979,Sarg-69,1,Contoy Is,CI,Sarg sp,18/03/2019,Mar,2019,MG,P,255.36
980,Sarg-69,1,Contoy Is,CI,Sarg sp,18/03/2019,Mar,2019,MG,P,246.96
981,Sarg-69,1,Contoy Is,CI,Sarg sp,18/03/2019,Mar,2019,MG,P,307.58
982,Sarg-69,1,Contoy Is,CI,Sarg sp,18/03/2019,Mar,2019,MG,P,289.38
983,Sarg-07,7,Xahuayxol,Xa,Snat I,02/05/2019,May,2019,NCT,P,361.85
984,Sarg-07,7,Xahuayxol,Xa,Snat I,02/05/2019,May,2019,NCT,P,360.65
985,Sarg-07,7,Xahuayxol,Xa,Snat I,02/05/2019,May,2019,NCT,P,355.08
986,Sarg-07,7,Xahuayxol,Xa,Snat I,02/05/2019,May,2019,NCT,P,350.64
987,Sarg-07,7,Xahuayxol,Xa,Snat I,02/05/2019,May,2019,NCT,P,370.35
988,Sarg-72,3,Puerto Morelos,PM,Snat VIII,27/04/2019,Apr,2019,MG,P,230.71
989,Sarg-72,3,Puerto Morelos,PM,Snat VIII,27/04/2019,Apr,2019,MG,P,206.61
990,Sarg-72,3,Puerto Morelos,PM,Snat VIII,27/04/2019,Apr,2019,MG,P,228.85
991,Sarg-72,3,Puerto Morelos,PM,Snat VIII,27/04/2019,Apr,2019,MG,P,216.11
992,Sarg-72,3,Puerto Morelos,PM,Snat VIII,27/04/2019,Apr,2019,MG,P,227.52
997,Sarg-73,3,Puerto Morelos,PM,Snat VIII,27/03/2019,Mar,2019,MG,P,299.99
998,Sarg-73,3,Puerto Morelos,PM,Snat VIII,27/03/2019,Mar,2019,MG,P,295.65
999,Sarg-73,3,Puerto Morelos,PM,Snat VIII,27/03/2019,Mar,2019,MG,P,303.35
1000,Sarg-73,3,Puerto Morelos,PM,Snat VIII,27/03/2019,Mar,2019,MG,P,305.87
1002,Sarg-73,3,Puerto Morelos,PM,Snat VIII,27/03/2019,Mar,2019,MG,P,300.18
1001,Sarg-74,3,Puerto Morelos,PM,Snat I,27/03/2019,Mar,2019,MG,P,293.75
1003,Sarg-74,3,Puerto Morelos,PM,Snat I,27/03/2019,Mar,2019,MG,P,290.19
1004,Sarg-74,3,Puerto Morelos,PM,Snat I,27/03/2019,Mar,2019,MG,P,313.42
1005,Sarg-74,3,Puerto Morelos,PM,Snat I,27/03/2019,Mar,2019,MG,P,289.39
1006,Sarg-74,3,Puerto Morelos,PM,Snat I,27/03/2019,Mar,2019,MG,P,293.04
1007,Sarg-76,3,Puerto Morelos,PM,Snat VIII,01/03/2019,Mar,2019,MG,P,263.69
1008,Sarg-76,3,Puerto Morelos,PM,Snat VIII,01/03/2019,Mar,2019,MG,P,254.13
1009,Sarg-76,3,Puerto Morelos,PM,Snat VIII,01/03/2019,Mar,2019,MG,P,270.81
1010,Sarg-76,3,Puerto Morelos,PM,Snat VIII,01/03/2019,Mar,2019,MG,P,241.07
1011,Sarg-76,3,Puerto Morelos,PM,Snat VIII,01/03/2019,Mar,2019,MG,P,269.58
1012,Sarg-77,3,Puerto Morelos,PM,Snat I,08/02/2019,Feb,2019,MG,P,324.06
1013,Sarg-77,3,Puerto Morelos,PM,Snat I,08/02/2019,Feb,2019,MG,P,299.51
1014,Sarg-77,3,Puerto Morelos,PM,Snat I,08/02/2019,Feb,2019,MG,P,319.96
1015,Sarg-77,3,Puerto Morelos,PM,Snat I,08/02/2019,Feb,2019,MG,P,289.59
1016,Sarg-77,3,Puerto Morelos,PM,Snat I,08/02/2019,Feb,2019,MG,P,292.67
1021,Sarg-78,3,Puerto Morelos,PM,Snat I,01/03/2019,Mar,2019,MG,P,276.66
1022,Sarg-78,3,Puerto Morelos,PM,Snat I,01/03/2019,Mar,2019,MG,P,274.45
1023,Sarg-78,3,Puerto Morelos,PM,Snat I,01/03/2019,Mar,2019,MG,P,287.96
1024,Sarg-78,3,Puerto Morelos,PM,Snat I,01/03/2019,Mar,2019,MG,P,292.15
1025,Sarg-78,3,Puerto Morelos,PM,Snat I,01/03/2019,Mar,2019,MG,P,294.55
1026,Sarg-79,3,Puerto Morelos,PM,Sflu III,01/03/2019,Mar,2019,MG,P,275.5
1027,Sarg-79,3,Puerto Morelos,PM,Sflu III,01/03/2019,Mar,2019,MG,P,218.51
1028,Sarg-79,3,Puerto Morelos,PM,Sflu III,01/03/2019,Mar,2019,MG,P,280.22
1029,Sarg-79,3,Puerto Morelos,PM,Sflu III,01/03/2019,Mar,2019,MG,P,270.76
1030,Sarg-79,3,Puerto Morelos,PM,Sflu III,01/03/2019,Mar,2019,MG,P,282.84
1031,Sarg-08,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,P,361.52
1032,Sarg-08,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,P,357.05
1033,Sarg-08,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,P,371.89
1034,Sarg-08,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,P,315.02
1035,Sarg-08,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,P,358.49
1036,Sarg-80,3,Puerto Morelos,PM,Sflu III,08/02/2019,Feb,2019,MG,P,307.82
1037,Sarg-80,3,Puerto Morelos,PM,Sflu III,08/02/2019,Feb,2019,MG,P,306.31
1038,Sarg-80,3,Puerto Morelos,PM,Sflu III,08/02/2019,Feb,2019,MG,P,295.45
1039,Sarg-80,3,Puerto Morelos,PM,Sflu III,08/02/2019,Feb,2019,MG,P,300.6
1040,Sarg-80,3,Puerto Morelos,PM,Sflu III,08/02/2019,Feb,2019,MG,P,293.5
680,Sarg-19,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Pb,3.3
681,Sarg-19,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Pb,4.62
682,Sarg-19,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Pb,2.7
683,Sarg-19,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Pb,2.33
684,Sarg-19,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Pb,2.39
685,Sarg-21,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Pb,1.4
686,Sarg-21,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Pb,2.63
687,Sarg-21,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Pb,3.9
688,Sarg-21,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Pb,3.06
689,Sarg-21,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Pb,4.05
690,Sarg-29,6,Chinchorro,Ch,Snat I,24/05/2019,May,2019,NCT,Pb,3.61
691,Sarg-29,6,Chinchorro,Ch,Snat I,24/05/2019,May,2019,NCT,Pb,3.15
692,Sarg-29,6,Chinchorro,Ch,Snat I,24/05/2019,May,2019,NCT,Pb,1.4
693,Sarg-29,6,Chinchorro,Ch,Snat I,24/05/2019,May,2019,NCT,Pb,3.1
694,Sarg-29,6,Chinchorro,Ch,Snat I,24/05/2019,May,2019,NCT,Pb,5.08
695,Sarg-34,7,Xahuayxol,Xa,Sflu III,01/06/2019,Jun,2019,NCT,Pb,5.07
696,Sarg-34,7,Xahuayxol,Xa,Sflu III,01/06/2019,Jun,2019,NCT,Pb,3.33
697,Sarg-34,7,Xahuayxol,Xa,Sflu III,01/06/2019,Jun,2019,NCT,Pb,1.4
698,Sarg-34,7,Xahuayxol,Xa,Sflu III,01/06/2019,Jun,2019,NCT,Pb,5.01
699,Sarg-34,7,Xahuayxol,Xa,Sflu III,01/06/2019,Jun,2019,NCT,Pb,1.4
700,Sarg-60,3,Puerto Morelos,PM,Snat VIII,20/02/2019,Feb,2019,MG,Pb,2.78
701,Sarg-60,3,Puerto Morelos,PM,Snat VIII,20/02/2019,Feb,2019,MG,Pb,2.83
702,Sarg-60,3,Puerto Morelos,PM,Snat VIII,20/02/2019,Feb,2019,MG,Pb,2.69
703,Sarg-60,3,Puerto Morelos,PM,Snat VIII,20/02/2019,Feb,2019,MG,Pb,1.4
704,Sarg-60,3,Puerto Morelos,PM,Snat VIII,20/02/2019,Feb,2019,MG,Pb,3
710,Sarg-65,1,Contoy Is,CI,Sarg sp,17/03/2019,Mar,2019,MG,Pb,1.4
711,Sarg-65,1,Contoy Is,CI,Sarg sp,17/03/2019,Mar,2019,MG,Pb,1.4
712,Sarg-65,1,Contoy Is,CI,Sarg sp,17/03/2019,Mar,2019,MG,Pb,1.4
713,Sarg-65,1,Contoy Is,CI,Sarg sp,17/03/2019,Mar,2019,MG,Pb,1.4
714,Sarg-65,1,Contoy Is,CI,Sarg sp,17/03/2019,Mar,2019,MG,Pb,1.4
715,Sarg-71,1,Contoy Is,CI,Sarg sp,16/03/2019,Mar,2019,MG,Pb,1.4
716,Sarg-71,1,Contoy Is,CI,Sarg sp,16/03/2019,Mar,2019,MG,Pb,1.4
717,Sarg-71,1,Contoy Is,CI,Sarg sp,16/03/2019,Mar,2019,MG,Pb,1.4
718,Sarg-71,1,Contoy Is,CI,Sarg sp,16/03/2019,Mar,2019,MG,Pb,1.4
719,Sarg-71,1,Contoy Is,CI,Sarg sp,16/03/2019,Mar,2019,MG,Pb,1.4
720,Sarg-75,3,Puerto Morelos,PM,Snat I,27/04/2019,Mar,2019,MG,Pb,1.4
721,Sarg-75,3,Puerto Morelos,PM,Snat I,27/04/2019,Mar,2019,MG,Pb,1.4
722,Sarg-75,3,Puerto Morelos,PM,Snat I,27/04/2019,Mar,2019,MG,Pb,1.4
723,Sarg-75,3,Puerto Morelos,PM,Snat I,27/04/2019,Mar,2019,MG,Pb,1.4
724,Sarg-75,3,Puerto Morelos,PM,Snat I,27/04/2019,Mar,2019,MG,Pb,1.4
725,Sarg-14,7,Xahuayxol,Xa,Snat I,06/04/2019,Apr,2019,NCT,Pb,1.4
726,Sarg-14,7,Xahuayxol,Xa,Snat I,06/04/2019,Apr,2019,NCT,Pb,1.4
727,Sarg-14,7,Xahuayxol,Xa,Snat I,06/04/2019,Apr,2019,NCT,Pb,1.4
728,Sarg-14,7,Xahuayxol,Xa,Snat I,06/04/2019,Apr,2019,NCT,Pb,1.4
729,Sarg-14,7,Xahuayxol,Xa,Snat I,06/04/2019,Apr,2019,NCT,Pb,1.4
730,Sarg-15,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Pb,1.4
731,Sarg-15,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Pb,1.4
732,Sarg-15,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Pb,1.4
733,Sarg-15,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Pb,1.4
734,Sarg-15,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Pb,1.4
737,Sarg-16,7,Xahuayxol,Xa,Sflu III,05/05/2019,May,2019,NCT,Pb,1.4
738,Sarg-16,7,Xahuayxol,Xa,Sflu III,05/05/2019,May,2019,NCT,Pb,1.4
739,Sarg-16,7,Xahuayxol,Xa,Sflu III,05/05/2019,May,2019,NCT,Pb,1.4
740,Sarg-16,7,Xahuayxol,Xa,Sflu III,05/05/2019,May,2019,NCT,Pb,1.4
741,Sarg-16,7,Xahuayxol,Xa,Sflu III,05/05/2019,May,2019,NCT,Pb,1.4
742,Sarg-17,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,Pb,1.4
743,Sarg-17,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,Pb,1.4
744,Sarg-17,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,Pb,1.4
745,Sarg-17,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,Pb,1.4
746,Sarg-17,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,Pb,1.4
747,Sarg-18,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,Pb,1.4
748,Sarg-18,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,Pb,1.4
749,Sarg-18,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,Pb,1.4
750,Sarg-18,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,Pb,1.4
751,Sarg-18,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,Pb,1.4
752,Sarg-02,7,Xahuayxol,Xa,Sflu III,06/04/2019,Apr,2019,NCT,Pb,1.4
753,Sarg-02,7,Xahuayxol,Xa,Sflu III,06/04/2019,Apr,2019,NCT,Pb,1.4
754,Sarg-02,7,Xahuayxol,Xa,Sflu III,06/04/2019,Apr,2019,NCT,Pb,1.4
755,Sarg-02,7,Xahuayxol,Xa,Sflu III,06/04/2019,Apr,2019,NCT,Pb,1.4
756,Sarg-02,7,Xahuayxol,Xa,Sflu III,06/04/2019,Apr,2019,NCT,Pb,1.4
757,Sarg-20,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Pb,1.4
758,Sarg-20,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Pb,1.4
759,Sarg-20,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Pb,1.4
760,Sarg-20,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Pb,1.4
761,Sarg-20,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Pb,1.4
766,Sarg-22,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Pb,1.4
767,Sarg-22,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Pb,1.4
768,Sarg-22,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Pb,1.4
769,Sarg-22,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Pb,1.4
770,Sarg-22,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Pb,1.4
771,Sarg-23,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Pb,1.4
772,Sarg-23,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Pb,1.4
773,Sarg-23,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Pb,1.4
774,Sarg-23,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Pb,1.4
775,Sarg-23,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Pb,1.4
776,Sarg-24,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Pb,1.4
777,Sarg-24,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Pb,1.4
778,Sarg-24,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Pb,1.4
779,Sarg-24,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Pb,1.4
780,Sarg-24,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Pb,1.4
781,Sarg-25,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Pb,1.4
782,Sarg-25,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Pb,1.4
783,Sarg-25,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Pb,1.4
784,Sarg-25,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Pb,1.4
785,Sarg-25,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Pb,1.4
786,Sarg-26,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Pb,1.4
787,Sarg-26,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Pb,1.4
788,Sarg-26,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Pb,1.4
789,Sarg-26,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Pb,1.4
790,Sarg-26,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Pb,1.4
791,Sarg-26,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Pb,1.4
797,Sarg-03,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Pb,1.4
798,Sarg-03,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Pb,1.4
799,Sarg-03,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Pb,1.4
800,Sarg-03,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Pb,1.4
801,Sarg-03,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Pb,1.4
